antecedent,consequent,support,confidence,lift,support_count
20677,84997D,0.009479,0.4,14.066667,2
21918,22326,0.009479,0.4,14.066667,2
21918,84997C,0.009479,0.4,14.066667,2
21918,84997D,0.009479,0.4,14.066667,2
47556B,21154,0.009479,0.4,14.066667,2
47556B,21213,0.009479,0.4,14.066667,2
21933,22379,0.009479,0.4,14.066667,2
22624,82580,0.009479,0.4,14.066667,2
22624,82581,0.009479,0.4,14.066667,2
22627,82580,0.009479,0.4,14.066667,2
22627,82581,0.009479,0.4,14.066667,2
22561,22551,0.009479,0.4,14.066667,2
21155,21213,0.009479,0.4,14.066667,2
48129,48184,0.009479,0.4,14.066667,2
21314,22398,0.009479,0.4,14.066667,2
21186,21977,0.009479,0.4,14.066667,2
22560,21977,0.009479,0.4,14.066667,2
21498,16161P,0.009479,0.4,14.066667,2
21078,16161P,0.009479,0.4,14.066667,2
20979,22556,0.009479,0.4,14.066667,2
20979,22584,0.009479,0.4,14.066667,2
21078,22077,0.009479,0.4,14.066667,2
21078,22556,0.009479,0.4,14.066667,2
22082,22077,0.009479,0.4,14.066667,2
22082,22488,0.009479,0.4,14.066667,2
22082,22556,0.009479,0.4,14.066667,2
22082,22584,0.009479,0.4,14.066667,2
22418,22488,0.009479,0.4,14.066667,2
22418,22556,0.009479,0.4,14.066667,2
22418,22584,0.009479,0.4,14.066667,2
84946,22556,0.009479,0.4,14.066667,2
84997A,22556,0.009479,0.4,14.066667,2
84946,22584,0.009479,0.4,14.066667,2
84997A,22584,0.009479,0.4,14.066667,2
22624,21975,0.009479,0.4,14.066667,2
21166,82580,0.009479,0.4,14.066667,2
21166,82581,0.009479,0.4,14.066667,2
82582,82580,0.009479,0.4,14.066667,2
20723,20751,0.009479,0.4,14.066667,2
20723,21891,0.009479,0.4,14.066667,2
21238,20751,0.009479,0.4,14.066667,2
21867,22556,0.009479,0.4,14.066667,2
20723,21935,0.009479,0.4,14.066667,2
20723,22198,0.009479,0.4,14.066667,2
21166,22198,0.009479,0.4,14.066667,2
21314,22666,0.009479,0.4,14.066667,2
21899,82580,0.009479,0.4,14.066667,2
21900,82580,0.009479,0.4,14.066667,2
21901,82580,0.009479,0.4,14.066667,2
22413,22419,0.009479,0.4,14.066667,2
84692,21213,0.009479,0.4,14.066667,2
22469,20969,0.009479,0.4,14.066667,2
21871,22551,0.009479,0.4,14.066667,2
21871,22555,0.009479,0.4,14.066667,2
22748,22631,0.009479,0.4,14.066667,2
22193,22114,0.009479,0.4,14.066667,2
22191,22467,0.009479,0.4,14.066667,2
22627,22467,0.009479,0.4,14.066667,2
21867,20754,0.009479,0.4,14.066667,2
21918,22419,0.009479,0.4,14.066667,2
22082,21977,0.009479,0.4,14.066667,2
22154,22632,0.009479,0.4,14.066667,2
21169,82581,0.009479,0.4,14.066667,2
20677,22667,0.009479,0.4,14.066667,2
22909,22633,0.009479,0.4,14.066667,2
16237,20982,0.009479,0.4,14.066667,2
21169,22993,0.009479,0.4,14.066667,2
21175,22993,0.009479,0.4,14.066667,2
22413,82583,0.009479,0.4,14.066667,2
22151,16161P,0.009479,0.4,14.066667,2
23100,22419,0.009479,0.4,14.066667,2
23301,22419,0.009479,0.4,14.066667,2
23199,22666,0.009479,0.4,14.066667,2
23243,22666,0.009479,0.4,14.066667,2
23243,22993,0.009479,0.4,14.066667,2
21899,23206,0.009479,0.4,14.066667,2
21900,23206,0.009479,0.4,14.066667,2
21901,23206,0.009479,0.4,14.066667,2
23198,22488,0.009479,0.4,14.066667,2
23100,22555,0.009479,0.4,14.066667,2
22470,22469,0.018957,0.333333,14.066667,4
20712,47556B,0.014218,0.333333,14.066667,3
22139,22418,0.014218,0.333333,14.066667,3
20719,20723,0.014218,0.333333,14.066667,3
22189,22188,0.014218,0.333333,14.066667,3
20754,21186,0.009479,0.333333,14.066667,2
20754,21238,0.009479,0.333333,14.066667,2
20969,22149,0.009479,0.333333,14.066667,2
22147,21186,0.009479,0.333333,14.066667,2
84978,21186,0.009479,0.333333,14.066667,2
84997C,21186,0.009479,0.333333,14.066667,2
84997D,21186,0.009479,0.333333,14.066667,2
84997C,21238,0.009479,0.333333,14.066667,2
84997D,21238,0.009479,0.333333,14.066667,2
21843,22149,0.009479,0.333333,14.066667,2
22147,21903,0.009479,0.333333,14.066667,2
84755,84949,0.009479,0.333333,14.066667,2
84755,84970L,0.009479,0.333333,14.066667,2
21756,22191,0.009479,0.333333,14.066667,2
20754,84032B,0.009479,0.333333,14.066667,2
21756,21524,0.009479,0.333333,14.066667,2
48184,21524,0.009479,0.333333,14.066667,2
20751,22352,0.009479,0.333333,14.066667,2
20754,22352,0.009479,0.333333,14.066667,2
22487,22413,0.009479,0.333333,14.066667,2
22584,22560,0.009479,0.333333,14.066667,2
84997C,20677,0.009479,0.333333,14.066667,2
84997D,20677,0.009479,0.333333,14.066667,2
22326,21918,0.009479,0.333333,14.066667,2
84997C,21918,0.009479,0.333333,14.066667,2
84997D,21918,0.009479,0.333333,14.066667,2
21154,47556B,0.009479,0.333333,14.066667,2
21213,47556B,0.009479,0.333333,14.066667,2
22379,21933,0.009479,0.333333,14.066667,2
82580,22624,0.009479,0.333333,14.066667,2
82581,22624,0.009479,0.333333,14.066667,2
82580,22627,0.009479,0.333333,14.066667,2
82581,22627,0.009479,0.333333,14.066667,2
22551,22561,0.009479,0.333333,14.066667,2
21213,21155,0.009479,0.333333,14.066667,2
48184,48129,0.009479,0.333333,14.066667,2
22398,21314,0.009479,0.333333,14.066667,2
21977,21186,0.009479,0.333333,14.066667,2
21977,22560,0.009479,0.333333,14.066667,2
16161P,21498,0.009479,0.333333,14.066667,2
16161P,21078,0.009479,0.333333,14.066667,2
22556,20979,0.009479,0.333333,14.066667,2
22584,20979,0.009479,0.333333,14.066667,2
22077,21078,0.009479,0.333333,14.066667,2
22556,21078,0.009479,0.333333,14.066667,2
22077,22082,0.009479,0.333333,14.066667,2
22488,22082,0.009479,0.333333,14.066667,2
22556,22082,0.009479,0.333333,14.066667,2
22584,22082,0.009479,0.333333,14.066667,2
22488,22418,0.009479,0.333333,14.066667,2
22556,22418,0.009479,0.333333,14.066667,2
22584,22418,0.009479,0.333333,14.066667,2
22556,84946,0.009479,0.333333,14.066667,2
22556,84997A,0.009479,0.333333,14.066667,2
22584,84946,0.009479,0.333333,14.066667,2
22584,84997A,0.009479,0.333333,14.066667,2
21975,22624,0.009479,0.333333,14.066667,2
82580,21166,0.009479,0.333333,14.066667,2
82581,21166,0.009479,0.333333,14.066667,2
82580,82582,0.009479,0.333333,14.066667,2
20751,20723,0.009479,0.333333,14.066667,2
21891,20723,0.009479,0.333333,14.066667,2
20751,21238,0.009479,0.333333,14.066667,2
22556,21867,0.009479,0.333333,14.066667,2
21935,20723,0.009479,0.333333,14.066667,2
22198,20723,0.009479,0.333333,14.066667,2
22198,21166,0.009479,0.333333,14.066667,2
22666,21314,0.009479,0.333333,14.066667,2
82580,21899,0.009479,0.333333,14.066667,2
82580,21900,0.009479,0.333333,14.066667,2
82580,21901,0.009479,0.333333,14.066667,2
22419,22413,0.009479,0.333333,14.066667,2
21213,84692,0.009479,0.333333,14.066667,2
20969,22469,0.009479,0.333333,14.066667,2
22551,21871,0.009479,0.333333,14.066667,2
22555,21871,0.009479,0.333333,14.066667,2
22631,22748,0.009479,0.333333,14.066667,2
22114,22193,0.009479,0.333333,14.066667,2
22467,22191,0.009479,0.333333,14.066667,2
22467,22627,0.009479,0.333333,14.066667,2
20754,21867,0.009479,0.333333,14.066667,2
22419,21918,0.009479,0.333333,14.066667,2
21977,22082,0.009479,0.333333,14.066667,2
22632,22154,0.009479,0.333333,14.066667,2
82581,21169,0.009479,0.333333,14.066667,2
22667,20677,0.009479,0.333333,14.066667,2
22633,22909,0.009479,0.333333,14.066667,2
20982,16237,0.009479,0.333333,14.066667,2
22993,21169,0.009479,0.333333,14.066667,2
22993,21175,0.009479,0.333333,14.066667,2
82583,22413,0.009479,0.333333,14.066667,2
16161P,22151,0.009479,0.333333,14.066667,2
22419,23100,0.009479,0.333333,14.066667,2
22419,23301,0.009479,0.333333,14.066667,2
22666,23199,0.009479,0.333333,14.066667,2
22666,23243,0.009479,0.333333,14.066667,2
22993,23243,0.009479,0.333333,14.066667,2
23206,21899,0.009479,0.333333,14.066667,2
23206,21900,0.009479,0.333333,14.066667,2
23206,21901,0.009479,0.333333,14.066667,2
22488,23198,0.009479,0.333333,14.066667,2
22555,23100,0.009479,0.333333,14.066667,2
20727,23207,0.018957,0.266667,14.066667,4
20727,23208,0.014218,0.2,14.066667,3
47566,23298,0.014218,0.2,14.066667,3
20727,23200,0.014218,0.2,14.066667,3
20728,21429,0.009479,0.2,14.066667,2
21034,21124,0.009479,0.2,14.066667,2
21034,22435,0.009479,0.2,14.066667,2
20718,20717,0.009479,0.2,14.066667,2
20718,20972,0.009479,0.2,14.066667,2
20728,79066K,0.009479,0.2,14.066667,2
22197,22412,0.009479,0.2,14.066667,2
84991,22493,0.009479,0.2,14.066667,2
20718,22080,0.009479,0.2,14.066667,2
22197,20674,0.009479,0.2,14.066667,2
22197,20675,0.009479,0.2,14.066667,2
23203,23298,0.009479,0.2,14.066667,2
23203,22609,0.009479,0.2,14.066667,2
23203,23200,0.009479,0.2,14.066667,2
20728,23182,0.009479,0.2,14.066667,2
20713,20712,0.018957,0.571429,13.396825,4
20712,20713,0.018957,0.444444,13.396825,4
21114,21754,0.009479,1.0,13.1875,2
22125,21754,0.009479,1.0,13.1875,2
21216,22384,0.014218,0.75,13.1875,3
21902,22384,0.014218,0.75,13.1875,3
22579,22470,0.014218,0.75,13.1875,3
22379,22381,0.014218,0.5,13.1875,3
22556,22554,0.014218,0.5,13.1875,3
82581,85152,0.014218,0.5,13.1875,3
22556,22634,0.014218,0.5,13.1875,3
22398,22629,0.014218,0.5,13.1875,3
82583,85152,0.014218,0.5,13.1875,3
22488,20685,0.014218,0.5,13.1875,3
15056N,82494L,0.009479,0.5,13.1875,2
48111,20685,0.009479,0.5,13.1875,2
22544,22569,0.009479,0.5,13.1875,2
22563,22569,0.009479,0.5,13.1875,2
21826,84997B,0.009479,0.5,13.1875,2
20726,85152,0.009479,0.5,13.1875,2
21936,22355,0.009479,0.5,13.1875,2
22563,22492,0.009479,0.5,13.1875,2
21826,22492,0.009479,0.5,13.1875,2
22078,22492,0.009479,0.5,13.1875,2
22078,84520B,0.009479,0.5,13.1875,2
22619,22492,0.009479,0.5,13.1875,2
22029,84520B,0.009479,0.5,13.1875,2
22078,84997B,0.009479,0.5,13.1875,2
22168,82494L,0.009479,0.5,13.1875,2
22582,22554,0.009479,0.5,13.1875,2
22582,84997B,0.009479,0.5,13.1875,2
51014A,84997B,0.009479,0.5,13.1875,2
85049F,84380,0.009479,0.5,13.1875,2
21902,85152,0.009479,0.5,13.1875,2
22621,21731,0.009479,0.5,13.1875,2
22712,21731,0.009479,0.5,13.1875,2
21865,22634,0.009479,0.5,13.1875,2
22621,22634,0.009479,0.5,13.1875,2
85061W,21181,0.009479,0.5,13.1875,2
21558,22629,0.009479,0.5,13.1875,2
22665,22629,0.009479,0.5,13.1875,2
22867,22629,0.009479,0.5,13.1875,2
22635,22138,0.009479,0.5,13.1875,2
21558,22569,0.009479,0.5,13.1875,2
21558,22577,0.009479,0.5,13.1875,2
21558,22578,0.009479,0.5,13.1875,2
21877,22577,0.009479,0.5,13.1875,2
21877,22578,0.009479,0.5,13.1875,2
21877,22629,0.009479,0.5,13.1875,2
22296,22554,0.009479,0.5,13.1875,2
22296,22577,0.009479,0.5,13.1875,2
22579,22569,0.009479,0.5,13.1875,2
22582,22578,0.009479,0.5,13.1875,2
22579,22634,0.009479,0.5,13.1875,2
22582,22629,0.009479,0.5,13.1875,2
22582,22634,0.009479,0.5,13.1875,2
21866,22578,0.009479,0.5,13.1875,2
21866,22952,0.009479,0.5,13.1875,2
22563,22381,0.009479,0.5,13.1875,2
22635,22492,0.009479,0.5,13.1875,2
22635,22629,0.009479,0.5,13.1875,2
22579,21930,0.009479,0.5,13.1875,2
22904,21481,0.009479,0.5,13.1875,2
22904,21731,0.009479,0.5,13.1875,2
21877,21172,0.009479,0.5,13.1875,2
23144,23201,0.009479,0.5,13.1875,2
23207,23201,0.009479,0.5,13.1875,2
22966,21481,0.009479,0.5,13.1875,2
22635,21731,0.009479,0.5,13.1875,2
23343,21930,0.009479,0.5,13.1875,2
23101,22952,0.009479,0.5,13.1875,2
35970,22952,0.009479,0.5,13.1875,2
20682,23201,0.009479,0.5,13.1875,2
22904,21172,0.009479,0.5,13.1875,2
22381,22379,0.014218,0.375,13.1875,3
22554,22556,0.014218,0.375,13.1875,3
85152,82581,0.014218,0.375,13.1875,3
22634,22556,0.014218,0.375,13.1875,3
22629,22398,0.014218,0.375,13.1875,3
85152,82583,0.014218,0.375,13.1875,3
20685,22488,0.014218,0.375,13.1875,3
22384,21216,0.014218,0.25,13.1875,3
22384,21902,0.014218,0.25,13.1875,3
22470,22579,0.014218,0.25,13.1875,3
82494L,15056N,0.009479,0.25,13.1875,2
20685,48111,0.009479,0.25,13.1875,2
22569,22544,0.009479,0.25,13.1875,2
22569,22563,0.009479,0.25,13.1875,2
84997B,21826,0.009479,0.25,13.1875,2
85152,20726,0.009479,0.25,13.1875,2
22355,21936,0.009479,0.25,13.1875,2
22492,22563,0.009479,0.25,13.1875,2
22492,21826,0.009479,0.25,13.1875,2
22492,22078,0.009479,0.25,13.1875,2
84520B,22078,0.009479,0.25,13.1875,2
22492,22619,0.009479,0.25,13.1875,2
84520B,22029,0.009479,0.25,13.1875,2
84997B,22078,0.009479,0.25,13.1875,2
82494L,22168,0.009479,0.25,13.1875,2
22554,22582,0.009479,0.25,13.1875,2
84997B,22582,0.009479,0.25,13.1875,2
84997B,51014A,0.009479,0.25,13.1875,2
84380,85049F,0.009479,0.25,13.1875,2
85152,21902,0.009479,0.25,13.1875,2
21731,22621,0.009479,0.25,13.1875,2
21731,22712,0.009479,0.25,13.1875,2
22634,21865,0.009479,0.25,13.1875,2
22634,22621,0.009479,0.25,13.1875,2
21181,85061W,0.009479,0.25,13.1875,2
22629,21558,0.009479,0.25,13.1875,2
22629,22665,0.009479,0.25,13.1875,2
22629,22867,0.009479,0.25,13.1875,2
22138,22635,0.009479,0.25,13.1875,2
22569,21558,0.009479,0.25,13.1875,2
22577,21558,0.009479,0.25,13.1875,2
22578,21558,0.009479,0.25,13.1875,2
22577,21877,0.009479,0.25,13.1875,2
22578,21877,0.009479,0.25,13.1875,2
22629,21877,0.009479,0.25,13.1875,2
22554,22296,0.009479,0.25,13.1875,2
22577,22296,0.009479,0.25,13.1875,2
22569,22579,0.009479,0.25,13.1875,2
22578,22582,0.009479,0.25,13.1875,2
22634,22579,0.009479,0.25,13.1875,2
22629,22582,0.009479,0.25,13.1875,2
22634,22582,0.009479,0.25,13.1875,2
22578,21866,0.009479,0.25,13.1875,2
22952,21866,0.009479,0.25,13.1875,2
22381,22563,0.009479,0.25,13.1875,2
22492,22635,0.009479,0.25,13.1875,2
22629,22635,0.009479,0.25,13.1875,2
21930,22579,0.009479,0.25,13.1875,2
21481,22904,0.009479,0.25,13.1875,2
21731,22904,0.009479,0.25,13.1875,2
21172,21877,0.009479,0.25,13.1875,2
23201,23144,0.009479,0.25,13.1875,2
23201,23207,0.009479,0.25,13.1875,2
21481,22966,0.009479,0.25,13.1875,2
21731,22635,0.009479,0.25,13.1875,2
21930,23343,0.009479,0.25,13.1875,2
22952,23101,0.009479,0.25,13.1875,2
22952,35970,0.009479,0.25,13.1875,2
23201,20682,0.009479,0.25,13.1875,2
21172,22904,0.009479,0.25,13.1875,2
21094,21080,0.028436,0.857143,12.918367,6
21080,21094,0.028436,0.428571,12.918367,6
21484,21485,0.014218,0.428571,12.918367,3
21485,21484,0.014218,0.428571,12.918367,3
48138,48194,0.014218,0.428571,12.918367,3
48194,48138,0.014218,0.428571,12.918367,3
22568,22570,0.014218,0.428571,12.918367,3
22570,22568,0.014218,0.428571,12.918367,3
22464,84970S,0.014218,0.428571,12.918367,3
84970S,22464,0.014218,0.428571,12.918367,3
20676,21559,0.014218,0.428571,12.918367,3
21559,20676,0.014218,0.428571,12.918367,3
22556,21790,0.018957,0.666667,12.787879,4
22551,21790,0.018957,0.666667,12.787879,4
22557,21790,0.018957,0.666667,12.787879,4
21588,21755,0.009479,0.666667,12.787879,2
21985,21755,0.009479,0.666667,12.787879,2
82551,21931,0.009479,0.666667,12.787879,2
22118,22111,0.009479,0.666667,12.787879,2
21494,22111,0.009479,0.666667,12.787879,2
21124,21232,0.009479,0.666667,12.787879,2
22060,21232,0.009479,0.666667,12.787879,2
22435,21232,0.009479,0.666667,12.787879,2
51014L,21232,0.009479,0.666667,12.787879,2
15036,21791,0.009479,0.666667,12.787879,2
20717,21791,0.009479,0.666667,12.787879,2
21912,21790,0.009479,0.666667,12.787879,2
22549,21790,0.009479,0.666667,12.787879,2
21912,21791,0.009479,0.666667,12.787879,2
22495,21790,0.009479,0.666667,12.787879,2
22495,21791,0.009479,0.666667,12.787879,2
22804,21232,0.009479,0.666667,12.787879,2
20967,21791,0.009479,0.666667,12.787879,2
22119,21790,0.009479,0.666667,12.787879,2
22409,21790,0.009479,0.666667,12.787879,2
84832,22111,0.009479,0.666667,12.787879,2
23108,21791,0.009479,0.666667,12.787879,2
23169,21790,0.009479,0.666667,12.787879,2
22992,21931,0.009479,0.666667,12.787879,2
23570,21791,0.009479,0.666667,12.787879,2
21790,22556,0.018957,0.363636,12.787879,4
21790,22551,0.018957,0.363636,12.787879,4
21790,22557,0.018957,0.363636,12.787879,4
21933,20718,0.014218,0.6,12.66,3
23301,20728,0.014218,0.6,12.66,3
23344,23203,0.014218,0.6,12.66,3
20718,21933,0.014218,0.3,12.66,3
20728,23301,0.014218,0.3,12.66,3
23203,23344,0.014218,0.3,12.66,3
23321,20725,0.009479,1.0,12.411765,2
23322,20725,0.009479,1.0,12.411765,2
82494L,82482,0.028436,0.75,12.173077,6
21932,22411,0.014218,0.75,12.173077,3
21865,22382,0.014218,0.75,12.173077,3
21508,82482,0.014218,0.75,12.173077,3
20726,22382,0.014218,0.75,12.173077,3
82482,82494L,0.028436,0.461538,12.173077,6
22411,21932,0.014218,0.230769,12.173077,3
22382,21865,0.014218,0.230769,12.173077,3
82482,21508,0.014218,0.230769,12.173077,3
22382,20726,0.014218,0.230769,12.173077,3
22469,22457,0.018957,0.8,12.057143,4
21218,21621,0.009479,0.4,12.057143,2
21186,15056BL,0.009479,0.4,12.057143,2
21524,48187,0.009479,0.4,12.057143,2
21218,21539,0.009479,0.4,12.057143,2
22352,21485,0.009479,0.4,12.057143,2
22413,22464,0.009479,0.4,12.057143,2
22560,22570,0.009479,0.4,12.057143,2
21918,20676,0.009479,0.4,12.057143,2
22087,71053,0.009479,0.4,12.057143,2
85150,82552,0.009479,0.4,12.057143,2
21155,21539,0.009479,0.4,12.057143,2
21535,21539,0.009479,0.4,12.057143,2
21867,21035,0.009479,0.4,12.057143,2
47556B,21035,0.009479,0.4,12.057143,2
84692,21035,0.009479,0.4,12.057143,2
21186,22585,0.009479,0.4,12.057143,2
21498,20983,0.009479,0.4,12.057143,2
20979,21509,0.009479,0.4,12.057143,2
21078,21509,0.009479,0.4,12.057143,2
22082,21509,0.009479,0.4,12.057143,2
84946,21509,0.009479,0.4,12.057143,2
22188,48138,0.009479,0.4,12.057143,2
22188,48194,0.009479,0.4,12.057143,2
22469,22295,0.009479,0.4,12.057143,2
22469,48187,0.009479,0.4,12.057143,2
22087,22464,0.009479,0.4,12.057143,2
21899,22294,0.009479,0.4,12.057143,2
21900,22294,0.009479,0.4,12.057143,2
21901,22294,0.009479,0.4,12.057143,2
20723,21559,0.009479,0.4,12.057143,2
21166,20713,0.009479,0.4,12.057143,2
85150,20713,0.009479,0.4,12.057143,2
21314,82600,0.009479,0.4,12.057143,2
21903,82600,0.009479,0.4,12.057143,2
85150,82600,0.009479,0.4,12.057143,2
21980,20676,0.009479,0.4,12.057143,2
22630,82552,0.009479,0.4,12.057143,2
21155,21035,0.009479,0.4,12.057143,2
22149,21889,0.009479,0.4,12.057143,2
21871,84945,0.009479,0.4,12.057143,2
22748,21916,0.009479,0.4,12.057143,2
22469,22219,0.009479,0.4,12.057143,2
22469,84945,0.009479,0.4,12.057143,2
22748,22570,0.009479,0.4,12.057143,2
22748,22585,0.009479,0.4,12.057143,2
22748,22620,0.009479,0.4,12.057143,2
84946,84945,0.009479,0.4,12.057143,2
84949,21916,0.009479,0.4,12.057143,2
22418,20750,0.009479,0.4,12.057143,2
21867,21485,0.009479,0.4,12.057143,2
21867,22759,0.009479,0.4,12.057143,2
21918,22585,0.009479,0.4,12.057143,2
22149,22759,0.009479,0.4,12.057143,2
22502,48187,0.009479,0.4,12.057143,2
22810,22385,0.009479,0.4,12.057143,2
84029G,22835,0.009479,0.4,12.057143,2
84029G,79321,0.009479,0.4,12.057143,2
22418,84347,0.009479,0.4,12.057143,2
22964,84347,0.009479,0.4,12.057143,2
21137,79321,0.009479,0.4,12.057143,2
22748,20750,0.009479,0.4,12.057143,2
22418,POST,0.009479,0.4,12.057143,2
22188,22720,0.009479,0.4,12.057143,2
22960,23202,0.009479,0.4,12.057143,2
23301,23084,0.009479,0.4,12.057143,2
23301,23209,0.009479,0.4,12.057143,2
23199,23209,0.009479,0.4,12.057143,2
22697,84945,0.009479,0.4,12.057143,2
22630,POST,0.009479,0.4,12.057143,2
23198,22720,0.009479,0.4,12.057143,2
23198,82552,0.009479,0.4,12.057143,2
23199,82552,0.009479,0.4,12.057143,2
23301,82552,0.009479,0.4,12.057143,2
23344,22385,0.009479,0.4,12.057143,2
22663,84347,0.009479,0.4,12.057143,2
22663,20713,0.009479,0.4,12.057143,2
21169,82600,0.009479,0.4,12.057143,2
22726,23202,0.009479,0.4,12.057143,2
22727,23202,0.009479,0.4,12.057143,2
22941,22385,0.009479,0.4,12.057143,2
22941,84945,0.009479,0.4,12.057143,2
21137,84347,0.009479,0.4,12.057143,2
23100,21916,0.009479,0.4,12.057143,2
22457,22469,0.018957,0.285714,12.057143,4
21621,21218,0.009479,0.285714,12.057143,2
15056BL,21186,0.009479,0.285714,12.057143,2
48187,21524,0.009479,0.285714,12.057143,2
21539,21218,0.009479,0.285714,12.057143,2
21485,22352,0.009479,0.285714,12.057143,2
22464,22413,0.009479,0.285714,12.057143,2
22570,22560,0.009479,0.285714,12.057143,2
20676,21918,0.009479,0.285714,12.057143,2
71053,22087,0.009479,0.285714,12.057143,2
82552,85150,0.009479,0.285714,12.057143,2
21539,21155,0.009479,0.285714,12.057143,2
21539,21535,0.009479,0.285714,12.057143,2
21035,21867,0.009479,0.285714,12.057143,2
21035,47556B,0.009479,0.285714,12.057143,2
21035,84692,0.009479,0.285714,12.057143,2
22585,21186,0.009479,0.285714,12.057143,2
20983,21498,0.009479,0.285714,12.057143,2
21509,20979,0.009479,0.285714,12.057143,2
21509,21078,0.009479,0.285714,12.057143,2
21509,22082,0.009479,0.285714,12.057143,2
21509,84946,0.009479,0.285714,12.057143,2
48138,22188,0.009479,0.285714,12.057143,2
48194,22188,0.009479,0.285714,12.057143,2
22295,22469,0.009479,0.285714,12.057143,2
48187,22469,0.009479,0.285714,12.057143,2
22464,22087,0.009479,0.285714,12.057143,2
22294,21899,0.009479,0.285714,12.057143,2
22294,21900,0.009479,0.285714,12.057143,2
22294,21901,0.009479,0.285714,12.057143,2
21559,20723,0.009479,0.285714,12.057143,2
20713,21166,0.009479,0.285714,12.057143,2
20713,85150,0.009479,0.285714,12.057143,2
82600,21314,0.009479,0.285714,12.057143,2
82600,21903,0.009479,0.285714,12.057143,2
82600,85150,0.009479,0.285714,12.057143,2
20676,21980,0.009479,0.285714,12.057143,2
82552,22630,0.009479,0.285714,12.057143,2
21035,21155,0.009479,0.285714,12.057143,2
21889,22149,0.009479,0.285714,12.057143,2
84945,21871,0.009479,0.285714,12.057143,2
21916,22748,0.009479,0.285714,12.057143,2
22219,22469,0.009479,0.285714,12.057143,2
84945,22469,0.009479,0.285714,12.057143,2
22570,22748,0.009479,0.285714,12.057143,2
22585,22748,0.009479,0.285714,12.057143,2
22620,22748,0.009479,0.285714,12.057143,2
84945,84946,0.009479,0.285714,12.057143,2
21916,84949,0.009479,0.285714,12.057143,2
20750,22418,0.009479,0.285714,12.057143,2
21485,21867,0.009479,0.285714,12.057143,2
22759,21867,0.009479,0.285714,12.057143,2
22585,21918,0.009479,0.285714,12.057143,2
22759,22149,0.009479,0.285714,12.057143,2
48187,22502,0.009479,0.285714,12.057143,2
22385,22810,0.009479,0.285714,12.057143,2
22835,84029G,0.009479,0.285714,12.057143,2
79321,84029G,0.009479,0.285714,12.057143,2
84347,22418,0.009479,0.285714,12.057143,2
84347,22964,0.009479,0.285714,12.057143,2
79321,21137,0.009479,0.285714,12.057143,2
20750,22748,0.009479,0.285714,12.057143,2
POST,22418,0.009479,0.285714,12.057143,2
22720,22188,0.009479,0.285714,12.057143,2
23202,22960,0.009479,0.285714,12.057143,2
23084,23301,0.009479,0.285714,12.057143,2
23209,23301,0.009479,0.285714,12.057143,2
23209,23199,0.009479,0.285714,12.057143,2
84945,22697,0.009479,0.285714,12.057143,2
POST,22630,0.009479,0.285714,12.057143,2
22720,23198,0.009479,0.285714,12.057143,2
82552,23198,0.009479,0.285714,12.057143,2
82552,23199,0.009479,0.285714,12.057143,2
82552,23301,0.009479,0.285714,12.057143,2
22385,23344,0.009479,0.285714,12.057143,2
84347,22663,0.009479,0.285714,12.057143,2
20713,22663,0.009479,0.285714,12.057143,2
82600,21169,0.009479,0.285714,12.057143,2
23202,22726,0.009479,0.285714,12.057143,2
23202,22727,0.009479,0.285714,12.057143,2
22385,22941,0.009479,0.285714,12.057143,2
84945,22941,0.009479,0.285714,12.057143,2
84347,21137,0.009479,0.285714,12.057143,2
21916,23100,0.009479,0.285714,12.057143,2
21873,21733,0.014218,1.0,11.722222,3
72741,21733,0.009479,1.0,11.722222,2
70007,21733,0.009479,1.0,11.722222,2
84944,21733,0.009479,1.0,11.722222,2
23206,20727,0.023697,0.833333,11.722222,5
22910,22086,0.033175,0.777778,11.722222,7
20972,85099F,0.009479,0.666667,11.722222,2
21124,85099F,0.009479,0.666667,11.722222,2
21982,20724,0.009479,0.666667,11.722222,2
21983,20724,0.009479,0.666667,11.722222,2
22088,22384,0.009479,0.666667,11.722222,2
22089,22384,0.009479,0.666667,11.722222,2
82551,22384,0.009479,0.666667,11.722222,2
82551,85099F,0.009479,0.666667,11.722222,2
21870,85099F,0.009479,0.666667,11.722222,2
22366,22470,0.009479,0.666667,11.722222,2
72760B,22470,0.009479,0.666667,11.722222,2
84596B,22384,0.009479,0.666667,11.722222,2
22668,85099F,0.009479,0.666667,11.722222,2
47590B,85099F,0.009479,0.666667,11.722222,2
21061,22470,0.009479,0.666667,11.722222,2
22156,22384,0.009479,0.666667,11.722222,2
22412,20724,0.009479,0.666667,11.722222,2
22865,85099F,0.009479,0.666667,11.722222,2
22670,22470,0.009479,0.666667,11.722222,2
22297,22470,0.009479,0.666667,11.722222,2
22311,22470,0.009479,0.666667,11.722222,2
22694,22470,0.009479,0.666667,11.722222,2
22736,22470,0.009479,0.666667,11.722222,2
20992,22384,0.009479,0.666667,11.722222,2
22841,22384,0.009479,0.666667,11.722222,2
22843,22384,0.009479,0.666667,11.722222,2
23208,20724,0.009479,0.666667,11.722222,2
23208,22384,0.009479,0.666667,11.722222,2
23298,22384,0.009479,0.666667,11.722222,2
23200,85099F,0.009479,0.666667,11.722222,2
23200,22384,0.009479,0.666667,11.722222,2
22086,22910,0.033175,0.5,11.722222,7
22952,22910,0.018957,0.5,11.722222,4
22578,22910,0.018957,0.5,11.722222,4
