customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,purchase,view,favorite,cart,unique_product_count,conversion_rate,cluster_id,cluster_name
12951,2010-05-10 11:44:00,578,1,192.15,1,3,2,6,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
13010,2010-03-01 11:28:00,648,1,177.12,1,3,2,6,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
13032,2010-09-06 14:46:00,459,1,22.5,2,3,1,6,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
13133,2010-09-06 15:30:00,459,1,90.65,2,3,1,6,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
13144,2010-10-04 14:14:00,431,1,24.4,2,3,1,6,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
13199,2010-11-11 12:23:00,393,1,52.8,2,3,1,6,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
13230,2010-04-30 15:39:00,588,1,174.21,1,3,2,6,sleeping,49,0,0,0,48,0.0,1,sleeping_or_churn
13414,2010-04-15 17:00:00,603,1,219.85999999999999,1,3,2,6,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
13444,2010-07-21 14:34:00,506,1,135.29,2,3,1,6,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
13542,2010-02-14 12:22:00,663,1,174.49,1,3,2,6,sleeping,20,0,0,0,18,0.0,1,sleeping_or_churn
13993,2010-03-01 14:31:00,648,1,217.86,1,3,2,6,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
14316,2010-06-10 17:11:00,547,1,9.0,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
14401,2010-02-11 15:02:00,666,1,193.71,1,3,2,6,sleeping,8,0,0,0,8,0.0,1,sleeping_or_churn
14471,2010-04-27 17:12:00,591,1,192.12,1,3,2,6,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
14569,2010-09-13 10:51:00,452,1,133.54,2,3,1,6,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
14648,2009-12-10 13:59:00,729,1,224.35999999999999,1,3,2,6,sleeping,58,0,0,0,40,0.0,1,sleeping_or_churn
14745,2010-07-06 13:56:00,521,1,17.0,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
14818,2010-09-07 14:16:00,458,1,122.56,2,3,1,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
14871,2010-08-03 14:18:00,493,1,125.8,2,3,1,6,sleeping,24,0,0,0,21,0.0,1,sleeping_or_churn
14900,2010-07-05 15:09:00,522,1,13.919999999999998,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
14955,2009-12-07 11:35:00,732,1,163.77,1,3,2,6,sleeping,31,0,0,0,30,0.0,1,sleeping_or_churn
15051,2010-02-16 10:44:00,661,1,186.1,1,3,2,6,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
15091,2010-02-03 11:50:00,674,1,237.9,1,3,2,6,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
15255,2009-12-03 09:10:00,736,1,260.44,1,3,2,6,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
15451,2010-10-01 13:40:00,434,1,122.95,2,3,1,6,sleeping,32,0,0,0,31,0.0,1,sleeping_or_churn
15607,2010-02-24 08:50:00,653,1,238.09,1,3,2,6,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
15611,2010-07-22 14:19:00,505,1,102.0,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15827,2010-06-22 15:50:00,535,1,148.85,2,3,1,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
15900,2010-10-22 10:44:00,413,1,132.0,2,3,1,6,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
16136,2010-02-14 12:49:00,663,1,237.42,1,3,2,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
16221,2010-10-17 12:18:00,418,1,134.6,2,3,1,6,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
16359,2010-06-10 15:20:00,547,1,126.35000000000001,2,3,1,6,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
16365,2010-08-20 14:53:00,476,1,155.95,2,3,1,6,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
16401,2010-08-20 15:21:00,476,1,8.5,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16422,2010-09-26 14:02:00,439,1,10.14,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16648,2010-04-28 14:58:00,590,1,252.84,1,3,2,6,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
16668,2010-07-05 14:39:00,522,1,139.06,2,3,1,6,sleeping,8,0,0,0,8,0.0,1,sleeping_or_churn
16691,2010-10-17 15:03:00,418,1,142.95,2,3,1,6,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
16720,2009-12-17 17:54:00,722,1,173.22,1,3,2,6,sleeping,51,0,0,0,45,0.0,1,sleeping_or_churn
16832,2010-10-07 08:35:00,428,1,107.46000000000001,2,3,1,6,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
16908,2009-12-17 13:35:00,722,1,252.59,1,3,2,6,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
16977,2010-05-02 10:38:00,586,1,186.1,1,3,2,6,sleeping,10,0,0,0,10,0.0,1,sleeping_or_churn
17019,2010-10-05 11:23:00,430,1,157.74,2,3,1,6,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
17050,2010-02-28 11:33:00,649,1,208.93,1,3,2,6,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
17147,2010-01-11 09:38:00,697,1,249.6,1,3,2,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
17220,2010-09-08 13:43:00,457,1,110.43,2,3,1,6,sleeping,25,0,0,0,21,0.0,1,sleeping_or_churn
17257,2010-09-29 12:51:00,436,1,13.68,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
17307,2010-01-20 12:17:00,688,1,228.96,1,3,2,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
17314,2010-04-11 10:35:00,607,1,168.9,1,3,2,6,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
17368,2009-12-15 17:45:00,724,1,205.32,1,3,2,6,sleeping,52,0,0,0,47,0.0,1,sleeping_or_churn
17382,2010-07-01 10:35:00,526,1,40.2,2,3,1,6,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
17390,2010-10-15 11:29:00,420,1,149.3,2,3,1,6,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
17552,2010-05-10 14:08:00,578,1,245.1,1,3,2,6,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
17817,2010-10-13 15:07:00,422,1,104.15,2,3,1,6,sleeping,27,0,0,0,25,0.0,1,sleeping_or_churn
17867,2010-10-25 15:51:00,410,1,29.25,2,3,1,6,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
17880,2009-12-09 16:13:00,730,1,171.6,1,3,2,6,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
18025,2010-03-30 17:33:00,619,1,258.45,1,3,2,6,sleeping,26,0,0,0,25,0.0,1,sleeping_or_churn
18053,2010-07-02 11:42:00,525,1,29.849999999999998,2,3,1,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
18061,2010-07-01 15:46:00,526,1,93.8,2,3,1,6,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
18078,2010-10-10 16:01:00,425,1,135.73,2,3,1,6,sleeping,24,0,0,0,22,0.0,1,sleeping_or_churn
18106,2010-01-15 11:36:00,693,1,244.19,1,3,2,6,sleeping,40,0,0,0,40,0.0,1,sleeping_or_churn
18131,2010-03-18 08:48:00,631,1,222.95999999999998,1,3,2,6,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
18135,2010-03-15 13:55:00,634,1,190.9,1,3,2,6,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
18151,2010-10-15 15:29:00,420,1,156.1,2,3,1,6,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
18177,2010-03-21 15:25:00,628,1,220.0,1,3,2,6,sleeping,9,0,0,0,9,0.0,1,sleeping_or_churn
18246,2010-04-09 10:19:00,609,1,162.72,1,3,2,6,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
12346,2010-01-22 13:30:00,686,1,22.5,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
12439,2010-01-26 12:11:00,682,1,76.52000000000001,1,3,1,5,sleeping,4,0,0,0,4,0.0,1,sleeping_or_churn
12484,2010-02-28 11:55:00,649,1,45.0,1,3,1,5,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
12703,2010-03-15 09:20:00,634,1,92.0,1,3,1,5,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
12844,2010-04-25 11:51:00,593,1,123.03,1,3,1,5,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
12898,2010-02-18 12:36:00,659,1,158.32,1,3,1,5,sleeping,31,0,0,0,26,0.0,1,sleeping_or_churn
13208,2009-12-03 13:25:00,736,1,61.12,1,3,1,5,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
13259,2010-01-10 10:26:00,698,1,152.05,1,3,1,5,sleeping,39,0,0,0,39,0.0,1,sleeping_or_churn
13327,2010-01-26 17:26:00,682,1,81.61,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
13407,2010-05-10 12:41:00,578,1,59.699999999999996,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
13835,2010-03-24 12:32:00,625,1,59.5,1,3,1,5,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
13957,2010-02-19 10:32:00,658,1,102.84,1,3,1,5,sleeping,7,0,0,0,7,0.0,1,sleeping_or_churn
14010,2010-05-23 13:00:00,565,1,94.05,1,3,1,5,sleeping,3,0,0,0,3,0.0,1,sleeping_or_churn
14505,2010-03-30 12:16:00,619,1,26.75,1,3,1,5,sleeping,2,0,0,0,2,0.0,1,sleeping_or_churn
14798,2010-04-08 08:31:00,610,1,147.12,1,3,1,5,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
14852,2010-03-05 15:21:00,644,1,157.74,1,3,1,5,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
14987,2009-12-21 11:14:00,718,1,7.95,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15097,2010-05-05 14:33:00,583,1,17.700000000000003,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15149,2010-05-12 16:04:00,576,1,30.0,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15581,2009-12-22 12:38:00,717,1,22.96,1,3,1,5,sleeping,11,0,0,0,10,0.0,1,sleeping_or_churn
15795,2010-03-05 13:57:00,644,1,156.9,1,3,1,5,sleeping,12,0,0,0,12,0.0,1,sleeping_or_churn
15885,2010-01-27 13:26:00,681,1,15.9,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16104,2009-12-13 10:56:00,726,1,15.5,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16291,2010-01-26 16:26:00,682,1,117.72,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
16564,2010-05-19 14:41:00,569,1,87.8,1,3,1,5,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
16681,2010-03-08 14:10:00,641,1,151.5,1,3,1,5,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
16699,2010-03-25 13:41:00,624,1,141.29999999999998,1,3,1,5,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
17065,2010-03-12 11:41:00,637,1,97.35,1,3,1,5,sleeping,6,0,0,0,6,0.0,1,sleeping_or_churn
17262,2010-05-19 10:38:00,569,1,145.2,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
17454,2010-01-15 15:40:00,693,1,158.9,1,3,1,5,sleeping,11,0,0,0,11,0.0,1,sleeping_or_churn
17888,2010-02-01 12:13:00,676,1,35.400000000000006,1,3,1,5,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
17889,2010-03-31 10:54:00,618,1,16.44,1,3,1,5,sleeping,5,0,0,0,5,0.0,1,sleeping_or_churn
18101,2010-02-03 13:52:00,674,1,112.5,1,3,1,5,sleeping,23,0,0,0,23,0.0,1,sleeping_or_churn
18281,2010-05-11 10:49:00,577,1,120.32,1,3,1,5,sleeping,10,0,0,0,10,0.0,1,sleeping_or_churn
